gaia_id,hostname,pl_name,ra,dec
"Gaia DR2 2129025841368107136","Kepler-166","Kepler-166 c",293.1600977,48.8812074
"Gaia DR2 2107617246162706048","Kepler-1388","Kepler-1388 d",283.3360156,47.1744499
"Gaia DR2 2089570519439964416","HD 235088","HD 235088 b",300.6154535,53.3774418
"Gaia DR2 2080246282881778048","Kepler-257","Kepler-257 d",297.3159994,46.0232642
"Gaia DR2 2077811410082955776","Kepler-986","Kepler-986 b",293.0940391,42.8964457
"Gaia DR2 2132939037609090816","Kepler-1449","Kepler-1449 b",288.2317293,50.5678345
"Gaia DR2 602348482997667840","K2-372","K2-372 b",130.7988719,13.0094226
"Gaia DR2 2135071712211140608","Kepler-1041","Kepler-1041 b",293.8817361,49.6831419
"Gaia DR2 1560420854826284928","HD 118203","HD 118203 b",203.5099560,53.7281876
"Gaia DR2 2441013811932929280","WASP-136","WASP-136 b",0.3257610,-8.9262512
"Gaia DR2 2790691147020786816","WASP-186","WASP-186 b",18.9953122,21.6169065
"Gaia DR2 2076328963475704576","Kepler-80","Kepler-80 d",296.1125759,39.9787451
"Gaia DR2 2132078120004385152","Kepler-324","Kepler-324 c",286.4714473,49.6490933
"Gaia DR2 2135019107451751168","Kepler-23","Kepler-23 b",294.2189131,49.4792536
"Gaia DR2 2101248088842146688","Kepler-629","Kepler-629 b",289.4179128,39.9450757
"Gaia DR2 2132768952604988672","Kepler-411","Kepler-411 c",287.6057027,49.5233937
"Gaia DR2 2076970047474270208","KOI-94","KOI-94 b",297.3330716,41.8911186
"Gaia DR2 2135590578620605568","Kepler-450","Kepler-450 c",295.4865821,51.0135237
"Gaia DR2 2076960598545789824","Kepler-11","Kepler-11 b",297.1150949,41.9091092
"Gaia DR2 2100338792724606720","Kepler-350","Kepler-350 c",285.4195845,39.7061009
"Gaia DR2 2126903680847794048","Kepler-250","Kepler-250 c",289.5947633,44.1418114
"Gaia DR2 1631416599805196544","TOI-4600","TOI-4600 c",258.4503674,64.5661727
"Gaia DR2 2102601381497162240","Kepler-1646","Kepler-1646 b",287.5264859,42.9129356
"Gaia DR2 2106904148451706752","Kepler-410 A","Kepler-410 A b",283.1510448,45.1400838
"Gaia DR2 2128298617506651904","Kepler-342","Kepler-342 c",292.6780488,46.7266813
"Gaia DR2 2131709921047710336","Kepler-101","Kepler-101 c",283.2555070,48.3552474
"Gaia DR2 2100389610777053056","Kepler-277","Kepler-277 c",286.5831894,39.0772582
"Gaia DR2 2131114947819394816","Kepler-229","Kepler-229 b",286.9994758,48.3757867
"Gaia DR2 2102316985943863424","Kepler-60","Kepler-60 c",288.9612535,42.2650472
"Gaia DR2 2119711156811669120","Kepler-153","Kepler-153 b",282.4605020,48.2570293
"Gaia DR2 2125864573640675968","Kepler-210","Kepler-210 b",292.5034196,43.0832188
"Gaia DR2 2127355923723254272","Kepler-33","Kepler-33 d",289.0775348,46.0051696
"Gaia DR2 6794047652729201024","AU Mic","AU Mic e",311.2911369,-31.3424500
"Gaia DR2 6049595065740634624","K2-37","K2-37 b",243.4509662,-24.7870527
"Gaia DR2 6049595065740634624","K2-37","K2-37 c",243.4509662,-24.7870527
"Gaia DR2 2275130045974715904","TOI-1408","TOI-1408 b",313.5110469,72.5806455
"Gaia DR2 2101964558106974848","Kepler-209","Kepler-209 b",291.1694567,42.6407281
"Gaia DR2 2127398083121764736","Kepler-85","Kepler-85 b",290.9734395,45.2902761
"Gaia DR2 2076328963475704576","Kepler-80","Kepler-80 c",296.1125759,39.9787451
,"Kepler-397","Kepler-397 c",295.8940373,42.3805156
"Gaia DR2 2105291955168605440","Kepler-1285","Kepler-1285 b",281.8353366,44.1558825
"Gaia DR2 2076391669999950720","Kepler-199","Kepler-199 b",295.5594278,40.2362490
"Gaia DR2 2127771917075703424","Kepler-219","Kepler-219 d",288.7389481,46.7625929
"Gaia DR2 2127398083121764736","Kepler-85","Kepler-85 d",290.9734395,45.2902761
"Gaia DR2 2551946391916754176","K2-214","K2-214 b",14.8759777,4.2277722
"Gaia DR2 53006669599267328","K2-111","K2-111 b",59.8903081,21.2985263
"Gaia DR2 3613472293839371136","K2-127","K2-127 b",207.0782895,-11.5889878
"Gaia DR2 597829077890316928","K2-117","K2-117 b",133.8557342,10.4692176
"Gaia DR2 2612830229101544704","K2-62","K2-62 c",334.3645089,-12.1874776
"Gaia DR2 3606343094804432128","K2-189","K2-189 c",203.6214411,-15.0365158
"Gaia DR2 3606343094804432128","K2-189","K2-189 b",203.6214411,-15.0365158
"Gaia DR2 1909762228985058944","WASP-10","WASP-10 b",348.9930457,31.4627508
"Gaia DR2 2132193431285570304","KOI-351","KOI-351 h",284.4334642,49.3051239
"Gaia DR2 2132193431285570304","KOI-351","KOI-351 e",284.4334642,49.3051239
"Gaia DR2 5402390257832925952","TOI-1203","TOI-1203 b",168.2267358,-34.4069371
"Gaia DR2 2076524710904427520","Kepler-1725","Kepler-1725 b",294.3735518,40.1946345
"Gaia DR2 2085527924426959104","Kepler-949","Kepler-949 c",298.6079128,46.4536600
"Gaia DR2 2102316985943863424","Kepler-60","Kepler-60 d",288.9612535,42.2650472
"Gaia DR2 2105318412166111232","Kepler-128","Kepler-128 c",282.4922622,43.9802442
"Gaia DR2 4792774797545105664","bet Pic","bet Pic c",86.8212337,-51.0661480
"Gaia DR2 4548496986402688384","TOI-2141","TOI-2141 d",258.7623456,18.3403449
"Gaia DR2 1358355738906114816","WASP-148","WASP-148 c",254.1305022,44.3025361
"Gaia DR2 3583630929786305280","K2-229","K2-229 c",186.8729195,-6.7218474
"Gaia DR2 2613413008919918976","WASP-47","WASP-47 c",331.2030920,-12.0190670
"Gaia DR2 2126508676995012352","Kepler-805","Kepler-805 b",293.2300178,45.0533640
"Gaia DR2 2053070616052194304","Kepler-122","Kepler-122 e",291.1118647,39.9490248
"Gaia DR2 2077837115462974080","Kepler-1002","Kepler-1002 b",293.0794629,43.0736770
"Gaia DR2 2101733244046205568","Kepler-100","Kepler-100 b",291.3861294,41.9901394
"Gaia DR2 2133589776693414016","Kepler-52","Kepler-52 d",286.7380152,49.9757383
"Gaia DR2 2103117666624517888","Kepler-522","Kepler-522 b",288.1539730,44.0688154
"Gaia DR2 2106431392811409536","Kepler-404","Kepler-404 b",286.3985796,45.3435241
"Gaia DR2 1505890751741673856","TOI-1798","TOI-1798.01",211.0939367,46.5192825
"Gaia DR2 2085527924426959104","Kepler-949","Kepler-949 b",298.6079128,46.4536600
"Gaia DR2 2128298617506651904","Kepler-342","Kepler-342 d",292.6780488,46.7266813
"Gaia DR2 600698184764497664","HIP 41378","HIP 41378 e",126.6158279,10.0803708
"Gaia DR2 3694743765254445312","K2-245","K2-245 b",185.1815630,-1.5909138
"Gaia DR2 2106989772919325440","Kepler-1721","Kepler-1721 b",283.5441984,45.2256548
"Gaia DR2 2130363259822710272","Kepler-346","Kepler-346 b",288.0119248,46.1176003
"Gaia DR2 2128152897857003264","Kepler-937","Kepler-937 b",294.1688142,46.7146161
"Gaia DR2 51886335968692480","V1298 Tau","V1298 Tau d",61.3316540,20.1570318
"Gaia DR2 2391838429257482496","HD 220689","HD 220689 b",351.4707282,-20.6167923
"Gaia DR2 3800129201701685504","K2-12","K2-12 b",173.1919022,2.2446794
"Gaia DR2 2078025990949149056","Kepler-1180","Kepler-1180 b",295.8874773,43.1559952
"Gaia DR2 2101768089124657664","Kepler-245","Kepler-245 e",291.6389972,42.4363482
"Gaia DR2 2086468453545432960","Kepler-179","Kepler-179 b",298.6636163,47.7619329
"Gaia DR2 3412163401401508096","TOI-5350","TOI-5350 b",74.4023015,21.6019759
"Gaia DR2 5153091836072107136","LTT 1445 A","LTT 1445 A b",45.4624781,-16.5944956
"Gaia DR2 3620325206217720320","Wolf 503","Wolf 503 b",206.8461979,-6.1393369
"Gaia DR2 6237129658760381056","K2-38","K2-38 c",240.0333095,-23.1894196
"Gaia DR2 4048636941542753152","HD 171238","HD 171238 b",278.6818389,-28.0727849
"Gaia DR2 747266452000257280","HD 87883","HD 87883 b",152.1794175,34.2419984
"Gaia DR2 1616054670018575872","TOI-5386 A","TOI-5386 A b",226.1069193,60.5362318
"Gaia DR2 2135604425595213440","Kepler-419","Kepler-419 c",295.4179125,51.1847629
"Gaia DR2 2129503716608032256","Kepler-286","Kepler-286 e",290.6761874,48.2942362
"Gaia DR2 2051933102555095936","Kepler-167","Kepler-167 b",292.6585253,38.3455558
"Gaia DR2 2128250926189039488","Kepler-256","Kepler-256 b",292.5804200,46.0973588
,"OGLE-2015-BLG-0966L","OGLE-2015-BLG-0966L b",268.7542500,-29.0471111
"Gaia DR2 2126194667646233984","Kepler-357","Kepler-357 b",291.2429746,44.0086337
"Gaia DR2 2105526799680172032","Kepler-1542","Kepler-1542 d",285.7284757,42.6544651
"Gaia DR2 2086315415269037696","Kepler-309","Kepler-309 b",297.5098911,46.9614121
"Gaia DR2 2077403633010654976","Kepler-1734","Kepler-1734 b",294.1631670,41.4517316
"Gaia DR2 2132768952604988672","Kepler-411","Kepler-411 e",287.6057027,49.5233937
"Gaia DR2 2129833810615727488","Kepler-430","Kepler-430 b",292.8085984,49.5794242
"Gaia DR2 4833654227548585856","HD 22496","HD 22496 b",53.7565398,-48.4178173
"Gaia DR2 50884474718017408","K2-411","K2-411 b",58.0036310,19.3909877
"Gaia DR2 2078832551450444032","Kepler-251","Kepler-251 d",296.5662171,44.1058077
"Gaia DR2 2119130163697443840","Kepler-1244","Kepler-1244 b",282.3012505,46.5161814
"Gaia DR2 1696831425624356480","HD 135694","HD 135694 b",227.8678636,71.8412965
"Gaia DR2 2134833427427670016","Kepler-1207","Kepler-1207 b",295.0641963,49.3589615
"Gaia DR2 2106018801073572224","Kepler-1456","Kepler-1456 b",286.9453381,43.8228023
"Gaia DR2 2080247996570836736","Kepler-1527","Kepler-1527 b",297.4144457,46.0608077
"Gaia DR2 2135179533070399232","Kepler-197","Kepler-197 b",295.2264739,50.5592348
"Gaia DR2 3855246074629979264","K2-266","K2-266 e",157.9356855,0.9372782
"Gaia DR2 4609131509318715136","TrES-3","TrES-3 b",268.0291106,37.5463268
"Gaia DR2 2102119176929154304","Kepler-65","Kepler-65 c",288.6887221,41.1511076
"Gaia DR2 4980466929964496128","GJ 27.1","GJ 27.1 b",9.9980016,-44.2541679
"Gaia DR2 1685195530290375168","TOI-1238","TOI-1238 b",201.3823387,68.8360678
"Gaia DR2 2130315224909221120","Kepler-294","Kepler-294 b",287.3920392,46.0592578
"Gaia DR2 5262709709389254528","TOI-150","TOI-150.01",112.9654210,-73.6060358
"Gaia DR2 5065640460769428224","WASP-72","WASP-72 b",41.0400779,-30.1690785
"Gaia DR2 2104527554068149120","Kepler-1230","Kepler-1230 b",283.2645129,41.7114526
"Gaia DR2 2127390970655877888","Kepler-393","Kepler-393 c",290.9952050,45.1921880
,"Kepler-1079","Kepler-1079 b",299.5495794,45.7696769
"Gaia DR2 2080095512350543744","Kepler-378","Kepler-378 b",294.9489697,46.4388673
"Gaia DR2 2076924314661348736","Kepler-913","Kepler-913 b",297.5830564,41.9523531
"Gaia DR2 2127065652653876992","Kepler-1264","Kepler-1264 b",289.8844102,45.2115075
"Gaia DR2 179498266829041664","HAT-P-15","HAT-P-15 b",66.2481420,39.4606020
"Gaia DR2 1460876573902016768","HD 113996","HD 113996 b",196.7948740,27.6244384
"Gaia DR2 2107622335702262400","Kepler-549","Kepler-549 b",283.0228527,47.2611431
"Gaia DR2 2128525769736134016","Kepler-163","Kepler-163 b",295.0027458,46.9873389
"Gaia DR2 2102648832296149888","Kepler-1204","Kepler-1204 b",289.4415238,42.4981476
"Gaia DR2 2079885608708649344","Kepler-215","Kepler-215 e",294.9735313,45.2136867
"Gaia DR2 5284517766615492736","TOI-700","TOI-700 c",97.0957165,-65.5786149
"Gaia DR2 2077902914366974464","Kepler-1021","Kepler-1021 b",295.2048999,42.5596699
"Gaia DR2 6107144260251920000","TOI-3235","TOI-3235 b",207.4738488,-46.0665139
"Gaia DR2 2052721692908731904","Kepler-1183","Kepler-1183 b",292.2324228,38.8921946
"Gaia DR2 3628687065162340224","K2-198","K2-198 b",198.8436817,-6.4649888
"Gaia DR2 2104054832788419072","Kepler-638","Kepler-638 b",284.9194213,41.6172093
"Gaia DR2 5251470948229949568","TOI-837","TOI-837 b",157.0372806,-64.5052107
"Gaia DR2 2133309160710350336","Kepler-1047","Kepler-1047 c",288.6462564,50.7889645
"Gaia DR2 5289275864525400704","TOI-4504","TOI-4504 b",114.4673065,-62.0782776
"Gaia DR2 2130991596358782464","Kepler-1530","Kepler-1530 d",288.1624396,48.1651530
"Gaia DR2 3701015375282968064","K2-166","K2-166 b",185.1880932,2.2823788
"Gaia DR2 934346809278715776","XO-2 N","XO-2 N b",117.0267691,50.2251472
"Gaia DR2 3540018633568783488","HATS-1","HATS-1 b",175.5252399,-23.3548451
"Gaia DR2 2077236713401973888","Kepler-119","Kepler-119 c",295.9463854,42.6588324
"Gaia DR2 4534144923690481408","KELT-8","KELT-8 b",283.3054489,24.1272483
"Gaia DR2 2126509364192049152","Kepler-610","Kepler-610 b",293.1713241,45.0655934
"Gaia DR2 2105435544515167232","Kepler-152","Kepler-152 b",286.8653826,41.9889571
"Gaia DR2 3507879565090229888","61 Vir","61 Vir c",199.5964550,-18.3157745
"Gaia DR2 2129550445852902656","Kepler-68","Kepler-68 b",291.0323102,49.0402129
"Gaia DR2 2133599775377340672","Kepler-12","Kepler-12 b",286.2434458,50.0403671
"Gaia DR2 2100279865772807424","Kepler-821","Kepler-821 b",285.6173937,39.3794684
"Gaia DR2 2129820582115829504","Kepler-1573","Kepler-1573 b",292.9883129,49.4849664
"Gaia DR2 2130460394803778816","Kepler-222","Kepler-222 d",287.9060885,46.9377479
"Gaia DR2 2077140987172577408","Kepler-292","Kepler-292 e",295.7661979,42.4242822
"Gaia DR2 2101508501301083520","Kepler-1984","Kepler-1984 b",291.2850446,40.7300225
"Gaia DR2 3211188618762023424","WASP-35","WASP-35 b",76.0818912,-6.2297801
"Gaia DR2 661398407803108736","K2-341","K2-341 b",130.4971951,19.9166357
"Gaia DR2 2133405707276892288","Kepler-1248","Kepler-1248 b",288.0592191,51.3544564
"Gaia DR2 2009481748875806976","HD 219134","HD 219134 h",348.3372026,57.1696255
,"OGLE-2019-BLG-1492L","OGLE-2019-BLG-1492L b",270.0964583,-28.6311389
"Gaia DR2 2080580328258222208","Kepler-525","Kepler-525 b",296.1834239,47.3587776
"Gaia DR2 2099632837540824192","Kepler-1164","Kepler-1164 b",287.5296372,38.8945065
"Gaia DR2 3578783977588991360","K2-224","K2-224 c",189.7041426,-10.0605942
"Gaia DR2 2104727081069413376","Kepler-1088","Kepler-1088 b",281.5614578,42.4504087
"Gaia DR2 6283723285046532864","WASP-16","WASP-16 b",214.6830109,-20.2754374
"Gaia DR2 3886688327612984704","HD 89307","HD 89307 b",154.5874958,12.6209392
"Gaia DR2 2128098197152438144","Kepler-326","Kepler-326 d",294.3255898,46.0022646
"Gaia DR2 2075987599477644672","Kepler-1091","Kepler-1091 b",299.7854426,43.6707235
"Gaia DR2 2413596935442139520","K2-138","K2-138 f",348.9490311,-10.8497391
"Gaia DR2 6029992663310612096","HD 154088","HD 154088 b",256.1164214,-28.5838342
"Gaia DR2 2129192692257862912","Kepler-1284","Kepler-1284 b",291.2789549,47.6875766
"Gaia DR2 2117344732912435968","Kepler-1341","Kepler-1341 b",280.5116813,44.1593503
"Gaia DR2 2104140349880122368","Kepler-1335","Kepler-1335 b",284.8384394,42.0703371
"Gaia DR2 2105886790959182976","Kepler-1460","Kepler-1460 b",285.5577888,44.0108221
,"OGLE-2017-BLG-1522L","OGLE-2017-BLG-1522L b",270.3193660,-28.4619713
"Gaia DR2 2076383625510685824","Kepler-340","Kepler-340 c",295.9334710,40.3005515
"Gaia DR2 2100993929859129600","Kepler-1609","Kepler-1609 b",290.1465356,39.6658026
"Gaia DR2 2116961690548889088","Kepler-1286","Kepler-1286 b",280.2583709,43.8357433
"Gaia DR2 2102070660978313472","KIC 5437945","Kepler-460 c",288.4749028,40.6512848
"Gaia DR2 2105491997566014336","Kepler-351","Kepler-351 c",286.4527949,42.6577891
"Gaia DR2 5079636934554540160","HD 18742","HD 18742 b",45.0443115,-20.8027024
"Gaia DR2 2107244481660894592","Kepler-1995","Kepler-1995 b",284.3427250,46.3165907
"Gaia DR2 2103628462794226304","Kepler-1310","Kepler-1310 b",283.9200236,40.7400419
"Gaia DR2 2078272831307891456","Kepler-116","Kepler-116 c",294.7420605,43.5367842
"Gaia DR2 2051950454223150720","Kepler-275","Kepler-275 b",292.4797004,38.5149018
"Gaia DR2 2076400156855612416","Kepler-308","Kepler-308 c",295.7852423,40.4395753
"Gaia DR2 2053585732948605952","Kepler-151","Kepler-151 b",292.1627933,41.0231947
"Gaia DR2 2052234368740841600","Kepler-766","Kepler-766 b",293.1845144,37.9698357
"Gaia DR2 181908842994567936","KELT-7","KELT-7 b",78.2955912,33.3179532
"Gaia DR2 3799626935341796096","HD 102195","HD 102195 b",176.4254063,2.8209912
"Gaia DR2 2050321081068398720","HD 180053","HD 180053 b",288.4008374,34.9146658
"Gaia DR2 2052307864222921088","Kepler-274","Kepler-274 b",292.9227926,38.4772173
"Gaia DR2 2951804033248308480","HD 47366","HD 47366 b",99.4200181,-12.9856593
"Gaia DR2 2905983466705521792","HATS-43","HATS-43 b",80.5382418,-30.9708179
"Gaia DR2 6910753016653587840","WASP-69","WASP-69 b",315.0259661,-5.0948570
"Gaia DR2 4632865331094140928","TOI-1062","TOI-1062 c",38.1209678,-78.0236828
"Gaia DR2 4933912198893332224","GJ 3090","GJ 3090 b",20.4384281,-46.7147234
"Gaia DR2 6839540362940861568","EPIC 206024342","EPIC 206024342 c",331.2771441,-14.1218019
"Gaia DR2 2102063136195478656","Kepler-150","Kepler-150 c",288.2341025,40.5208970
"Gaia DR2 2101797535418431104","Kepler-1506","Kepler-1506 b",290.1498822,41.4645625
"Gaia DR2 2078832551450444032","Kepler-251","Kepler-251 b",296.5662171,44.1058077
"Gaia DR2 2106443453079518336","Kepler-611","Kepler-611 b",286.0049121,45.4803043
"Gaia DR2 2076454926274192128","Kepler-168","Kepler-168 c",294.7101832,39.8250437
"Gaia DR2 4990044668377961984","WASP-96","WASP-96 b",1.0465696,-47.3606352
,"OGLE-2017-BLG-0364L","OGLE-2017-BLG-0364L b",265.2278750,-34.6175833
"Gaia DR2 5486322710592888064","TOI-481","TOI-481 b",110.5126861,-57.3849980
"Gaia DR2 2085519781168726912","Kepler-614","Kepler-614 b",298.3848866,46.2759867
"Gaia DR2 1636979235288735744","TOI-1346","TOI-1346 c",256.6226752,68.8433031
"Gaia DR2 2127798442794047104","Kepler-310","Kepler-310 d",288.8392780,46.9867472
"Gaia DR2 2086818579276362624","Kepler-1080","Kepler-1080 b",296.4644914,49.1828952
"Gaia DR2 2101715862321812736","Kepler-206","Kepler-206 c",291.6346564,41.8338415
"Gaia DR2 2129931942027348608","Kepler-372","Kepler-372 d",291.2562253,49.2589288
"Gaia DR2 2131625808407771520","Kepler-1179","Kepler-1179 b",284.0974305,47.8104856
"Gaia DR2 46217666333148416","K2-174","K2-174 b",60.7929729,16.3471660
"Gaia DR2 2101670026430316416","Kepler-1029","Kepler-1029 b",292.1328738,41.5474786
"Gaia DR2 2076373321899335808","Kepler-328","Kepler-328 b",295.8092756,40.0084866
"Gaia DR2 3979511431397114752","TOI-5634 A","TOI-5634 A b",175.6436366,20.9652921
,"MOA-2007-BLG-400L","MOA-2007-BLG-400L b",272.4249167,-29.2241528
"Gaia DR2 2131541867567734528","Kepler-1415","Kepler-1415 b",285.1568015,47.8732512
"Gaia DR2 2102119176929154304","Kepler-65","Kepler-65 d",288.6887221,41.1511076
"Gaia DR2 12320268307415552","TOI-2537","TOI-2537 b",54.3882661,10.0577464
"Gaia DR2 2127815657021840128","Kepler-403","Kepler-403 d",289.9214256,46.7445267
"Gaia DR2 2076783920770722560","Kepler-1532","Kepler-1532 b",296.9027840,41.1981424
"Gaia DR2 2076578312097047168","Kepler-1640","Kepler-1640 b",294.5577857,40.8504949
"Gaia DR2 2103788854053938816","Kepler-169","Kepler-169 c",285.9999204,40.9193822
"Gaia DR2 2102814721113340928","Kepler-1613","Kepler-1613 b",289.8750066,43.4209318
"Gaia DR2 252366608956186240","TOI-1685","TOI-1685 b",68.5939529,43.0370395
"Gaia DR2 1457486023639239296","Gaia-4","Gaia-4 b",209.5063762,31.6954898
"Gaia DR2 4996584567835662848","HD 457","HD 457 b",2.2492922,-39.7372401
"Gaia DR2 2080310088916950016","Kepler-1011","Kepler-1011 b",297.4015491,46.8239976
"Gaia DR2 2106208363750121728","Kepler-1165","Kepler-1165 b",286.9712284,44.7082669
"Gaia DR2 2133022669212268800","Kepler-154","Kepler-154 b",289.7805393,49.8965624
"Gaia DR2 2077386315701921920","Kepler-201","Kepler-201 c",293.6260590,41.2728004
"Gaia DR2 2106006156689931648","Kepler-1778","Kepler-1778 b",287.3612976,43.7388000
"Gaia DR2 2128263364414395136","Kepler-344","Kepler-344 b",292.4996101,46.3243406
"Gaia DR2 2053551068272937088","Kepler-241","Kepler-241 b",292.9131121,41.0609786
"Gaia DR2 2073478823183937536","PH1","PH1 b",298.2150641,39.9550863
"Gaia DR2 2564787622577189760","K2-113","K2-113 b",19.4493823,6.8688469
"Gaia DR2 2080300949226451200","Kepler-1233","Kepler-1233 b",297.3750954,46.6622201
"Gaia DR2 2131628282308860288","Kepler-1253","Kepler-1253 b",283.8852196,47.6371507
"Gaia DR2 6042491773948918656","HD 145377","HD 145377 b",242.9019658,-27.0781199
"Gaia DR2 2102247132595492608","Kepler-1359","Kepler-1359 b",289.5388180,41.8928154
"Gaia DR2 2106235301785454208","KOI-7913 A","KOI-7913 b",286.7485252,45.1587234
"Gaia DR2 2130777191591084032","Kepler-894","Kepler-894 b",288.7340513,46.9393630
"Gaia DR2 2086398222240415616","Kepler-526","Kepler-526 b",297.6509281,47.3962246
"Gaia DR2 3032656414642552192","TOI-4214","TOI-4214 b",110.2495104,-13.9262649
"Gaia DR2 659744295638254336","K2-95","K2-95 b",129.3625717,18.9766197
"Gaia DR2 2128268380936413568","Kepler-217","Kepler-217 d",293.0377331,46.2775223
"Gaia DR2 6171451912217279872","NGTS-27","NGTS-27 b",206.0265266,-32.5229747
"Gaia DR2 2087172999977491328","Kepler-143","Kepler-143 c",298.0676519,49.4125410
"Gaia DR2 2119534646538533888","Kepler-311","Kepler-311 c",282.0612731,47.0854984
"Gaia DR2 3817000078053804672","K2-50","EPIC 201833600 c",169.4836540,5.9882890
,"MOA-2010-BLG-353L","MOA-2010-BLG-353L b",271.3039170,-27.2932333
"Gaia DR2 2101305469605609088","Kepler-955","Kepler-955 b",288.4714969,40.2698157
